date,store_id,product_id,units_sold,stock_on_hand
2026-02-21,Sibiu,Lenovo IdeaPad 3 (P07),1,23
2026-02-25,Sibiu,Lenovo IdeaPad 3 (P07),1,22
2026-02-27,Sibiu,Lenovo IdeaPad 3 (P07),1,21
2026-02-28,Sibiu,Lenovo IdeaPad 3 (P07),2,20
2026-03-06,Sibiu,Lenovo IdeaPad 3 (P07),1,18
2026-03-09,Sibiu,Lenovo IdeaPad 3 (P07),1,17
2026-03-11,Sibiu,Lenovo IdeaPad 3 (P07),1,16
2026-03-12,Sibiu,Lenovo IdeaPad 3 (P07),1,15
2026-03-14,Sibiu,Lenovo IdeaPad 3 (P07),0,14
2026-02-13,Sibiu,ASUS ROG Strix G15 (P08),1,23
2026-02-18,Sibiu,ASUS ROG Strix G15 (P08),1,22
2026-02-23,Sibiu,ASUS ROG Strix G15 (P08),1,21
2026-02-28,Sibiu,ASUS ROG Strix G15 (P08),1,20
2026-03-01,Sibiu,ASUS ROG Strix G15 (P08),1,19
2026-03-05,Sibiu,ASUS ROG Strix G15 (P08),1,18
2026-03-14,Sibiu,ASUS ROG Strix G15 (P08),0,17
2026-03-07,Sibiu,iPad Air 5th Gen (P09),1,10
2026-03-14,Sibiu,iPad Air 5th Gen (P09),0,9
2026-02-14,Sibiu,Samsung Tab S9 (P10),2,17
2026-02-17,Sibiu,Samsung Tab S9 (P10),1,15
2026-02-19,Sibiu,Samsung Tab S9 (P10),1,14
2026-02-24,Sibiu,Samsung Tab S9 (P10),2,13
2026-02-26,Sibiu,Samsung Tab S9 (P10),1,11
2026-02-28,Sibiu,Samsung Tab S9 (P10),1,10
2026-03-07,Sibiu,Samsung Tab S9 (P10),1,9
2026-03-08,Sibiu,Samsung Tab S9 (P10),1,8
2026-03-09,Sibiu,Samsung Tab S9 (P10),1,7
2026-03-12,Sibiu,Samsung Tab S9 (P10),1,6
2026-03-14,Sibiu,Samsung Tab S9 (P10),0,5
2026-02-15,Sibiu,Apple Watch Series 9 (P11),1,36
2026-02-19,Sibiu,Apple Watch Series 9 (P11),1,35
2026-02-22,Sibiu,Apple Watch Series 9 (P11),2,34
2026-03-09,Sibiu,Apple Watch Series 9 (P11),1,32
2026-03-10,Sibiu,Apple Watch Series 9 (P11),1,31
2026-03-14,Sibiu,Apple Watch Series 9 (P11),0,30
2026-02-14,Sibiu,Samsung Galaxy Watch 6 (P12),2,37
2026-02-15,Sibiu,Samsung Galaxy Watch 6 (P12),3,35
2026-02-16,Sibiu,Samsung Galaxy Watch 6 (P12),1,32
2026-02-17,Sibiu,Samsung Galaxy Watch 6 (P12),1,31
2026-02-20,Sibiu,Samsung Galaxy Watch 6 (P12),2,30
2026-02-21,Sibiu,Samsung Galaxy Watch 6 (P12),2,28
2026-02-22,Sibiu,Samsung Galaxy Watch 6 (P12),4,26
2026-02-23,Sibiu,Samsung Galaxy Watch 6 (P12),1,22
2026-02-24,Sibiu,Samsung Galaxy Watch 6 (P12),2,21
2026-02-25,Sibiu,Samsung Galaxy Watch 6 (P12),2,19
2026-02-26,Sibiu,Samsung Galaxy Watch 6 (P12),1,17
2026-02-27,Sibiu,Samsung Galaxy Watch 6 (P12),1,16
2026-02-28,Sibiu,Samsung Galaxy Watch 6 (P12),2,15
2026-03-02,Sibiu,Samsung Galaxy Watch 6 (P12),3,13
2026-03-03,Sibiu,Samsung Galaxy Watch 6 (P12),1,10
2026-03-04,Sibiu,Samsung Galaxy Watch 6 (P12),1,9
2026-03-05,Sibiu,Samsung Galaxy Watch 6 (P12),3,8
2026-03-06,Sibiu,Samsung Galaxy Watch 6 (P12),1,5
2026-03-07,Sibiu,Samsung Galaxy Watch 6 (P12),1,4
2026-03-08,Sibiu,Samsung Galaxy Watch 6 (P12),1,3
2026-03-09,Sibiu,Samsung Galaxy Watch 6 (P12),1,2
2026-03-10,Sibiu,Samsung Galaxy Watch 6 (P12),1,1
2026-03-14,Sibiu,Samsung Galaxy Watch 6 (P12),0,0
2026-02-23,Sibiu,Garmin Fenix 7 (P13),1,19
2026-02-28,Sibiu,Garmin Fenix 7 (P13),1,18
2026-03-14,Sibiu,Garmin Fenix 7 (P13),0,17
2026-02-13,Sibiu,AirPods Pro 2 (P14),1,12
2026-02-18,Sibiu,AirPods Pro 2 (P14),1,11
2026-02-19,Sibiu,AirPods Pro 2 (P14),1,10
2026-02-22,Sibiu,AirPods Pro 2 (P14),3,9
2026-02-23,Sibiu,AirPods Pro 2 (P14),2,6
2026-02-24,Sibiu,AirPods Pro 2 (P14),1,4
2026-03-07,Sibiu,AirPods Pro 2 (P14),1,3
2026-03-08,Sibiu,AirPods Pro 2 (P14),1,2
2026-03-11,Sibiu,AirPods Pro 2 (P14),2,14
2026-03-12,Sibiu,AirPods Pro 2 (P14),2,12
2026-03-14,Sibiu,AirPods Pro 2 (P14),1,10
2026-02-15,Sibiu,Sony WH-1000XM5 (P15),1,16
2026-02-20,Sibiu,Sony WH-1000XM5 (P15),1,15
2026-02-22,Sibiu,Sony WH-1000XM5 (P15),1,14
2026-02-23,Sibiu,Sony WH-1000XM5 (P15),1,13
2026-02-28,Sibiu,Sony WH-1000XM5 (P15),2,12
2026-03-01,Sibiu,Sony WH-1000XM5 (P15),1,10
2026-03-02,Sibiu,Sony WH-1000XM5 (P15),1,9
2026-03-03,Sibiu,Sony WH-1000XM5 (P15),1,8
2026-03-04,Sibiu,Sony WH-1000XM5 (P15),1,7
2026-03-07,Sibiu,Sony WH-1000XM5 (P15),1,6
2026-03-08,Sibiu,Sony WH-1000XM5 (P15),2,5
2026-03-09,Sibiu,Sony WH-1000XM5 (P15),1,3
2026-03-10,Sibiu,Sony WH-1000XM5 (P15),2,2
2026-03-14,Sibiu,Sony WH-1000XM5 (P15),0,0
2026-03-03,Sibiu,Samsung 55-inch 4K TV (P16),1,16
2026-03-09,Sibiu,Samsung 55-inch 4K TV (P16),1,15
2026-03-14,Sibiu,Samsung 55-inch 4K TV (P16),0,14
2026-02-18,Sibiu,LG OLED 65-inch TV (P17),1,13
2026-02-23,Sibiu,LG OLED 65-inch TV (P17),1,12
2026-02-26,Sibiu,LG OLED 65-inch TV (P17),2,11
2026-02-27,Sibiu,LG OLED 65-inch TV (P17),1,9
2026-02-28,Sibiu,LG OLED 65-inch TV (P17),1,8
2026-03-07,Sibiu,LG OLED 65-inch TV (P17),1,7
2026-03-10,Sibiu,LG OLED 65-inch TV (P17),2,6
2026-03-14,Sibiu,LG OLED 65-inch TV (P17),0,4
2026-02-15,Sibiu,PlayStation 5 (P18),1,19
2026-03-03,Sibiu,PlayStation 5 (P18),1,18
2026-03-09,Sibiu,PlayStation 5 (P18),1,17
2026-03-11,Sibiu,PlayStation 5 (P18),2,16
2026-03-14,Sibiu,PlayStation 5 (P18),0,14
2026-02-14,Sibiu,Xbox Series X (P19),1,33
2026-02-16,Sibiu,Xbox Series X (P19),1,32
2026-02-21,Sibiu,Xbox Series X (P19),1,31
2026-02-22,Sibiu,Xbox Series X (P19),1,30
2026-02-26,Sibiu,Xbox Series X (P19),1,29
2026-03-04,Sibiu,Xbox Series X (P19),2,28
2026-03-05,Sibiu,Xbox Series X (P19),1,26
2026-03-06,Sibiu,Xbox Series X (P19),1,25
2026-03-07,Sibiu,Xbox Series X (P19),1,24
2026-03-14,Sibiu,Xbox Series X (P19),1,23
2026-02-13,Sibiu,Nintendo Switch OLED (P20),1,14
2026-02-15,Sibiu,Nintendo Switch OLED (P20),1,13
2026-02-16,Sibiu,Nintendo Switch OLED (P20),1,12
2026-02-22,Sibiu,Nintendo Switch OLED (P20),1,11
2026-03-01,Sibiu,Nintendo Switch OLED (P20),2,10
2026-03-08,Sibiu,Nintendo Switch OLED (P20),1,8
2026-03-10,Sibiu,Nintendo Switch OLED (P20),1,7
2026-03-13,Sibiu,Nintendo Switch OLED (P20),1,6
2026-03-14,Sibiu,Nintendo Switch OLED (P20),1,5
2026-02-22,Oradea,Iphone 15 Pro (P01),1,12
2026-02-23,Oradea,Iphone 15 Pro (P01),1,11
2026-03-03,Oradea,Iphone 15 Pro (P01),1,10
2026-03-07,Oradea,Iphone 15 Pro (P01),1,9
2026-03-10,Oradea,Iphone 15 Pro (P01),1,8
2026-03-14,Oradea,Iphone 15 Pro (P01),0,7
2026-02-13,Oradea,Iphone 15 Pro Max (P02),1,15
2026-02-14,Oradea,Iphone 15 Pro Max (P02),1,14
2026-02-15,Oradea,Iphone 15 Pro Max (P02),1,13
2026-02-18,Oradea,Iphone 15 Pro Max (P02),2,12
2026-02-20,Oradea,Iphone 15 Pro Max (P02),3,10
2026-02-21,Oradea,Iphone 15 Pro Max (P02),1,7
2026-02-24,Oradea,Iphone 15 Pro Max (P02),1,6
2026-02-28,Oradea,Iphone 15 Pro Max (P02),1,5
2026-03-01,Oradea,Iphone 15 Pro Max (P02),1,4
2026-03-02,Oradea,Iphone 15 Pro Max (P02),3,3
2026-03-10,Oradea,Iphone 15 Pro Max (P02),1,10
2026-03-11,Oradea,Iphone 15 Pro Max (P02),1,9
2026-03-13,Oradea,Iphone 15 Pro Max (P02),2,8
2026-03-14,Oradea,Iphone 15 Pro Max (P02),0,6
2026-02-15,Oradea,Samsung Galaxy S24 Ultra (P03),1,27
2026-02-16,Oradea,Samsung Galaxy S24 Ultra (P03),1,26
2026-02-21,Oradea,Samsung Galaxy S24 Ultra (P03),3,25
2026-02-22,Oradea,Samsung Galaxy S24 Ultra (P03),1,22
2026-02-23,Oradea,Samsung Galaxy S24 Ultra (P03),1,21
2026-02-28,Oradea,Samsung Galaxy S24 Ultra (P03),1,20
2026-03-01,Oradea,Samsung Galaxy S24 Ultra (P03),4,19
2026-03-02,Oradea,Samsung Galaxy S24 Ultra (P03),1,15
2026-03-03,Oradea,Samsung Galaxy S24 Ultra (P03),3,14
2026-03-04,Oradea,Samsung Galaxy S24 Ultra (P03),1,11
2026-03-06,Oradea,Samsung Galaxy S24 Ultra (P03),1,10
2026-03-07,Oradea,Samsung Galaxy S24 Ultra (P03),1,9
2026-03-08,Oradea,Samsung Galaxy S24 Ultra (P03),3,8
2026-03-09,Oradea,Samsung Galaxy S24 Ultra (P03),1,5
2026-03-12,Oradea,Samsung Galaxy S24 Ultra (P03),2,20
2026-03-14,Oradea,Samsung Galaxy S24 Ultra (P03),0,18
2026-02-13,Oradea,Samsung Galaxy A54 (P04),2,27
2026-02-14,Oradea,Samsung Galaxy A54 (P04),1,25
2026-02-15,Oradea,Samsung Galaxy A54 (P04),1,24
2026-02-16,Oradea,Samsung Galaxy A54 (P04),1,23
2026-02-17,Oradea,Samsung Galaxy A54 (P04),4,22
2026-02-18,Oradea,Samsung Galaxy A54 (P04),3,18
2026-02-20,Oradea,Samsung Galaxy A54 (P04),2,15
2026-02-21,Oradea,Samsung Galaxy A54 (P04),1,13
2026-02-22,Oradea,Samsung Galaxy A54 (P04),1,12
2026-02-23,Oradea,Samsung Galaxy A54 (P04),3,11
2026-02-24,Oradea,Samsung Galaxy A54 (P04),2,8
2026-02-25,Oradea,Samsung Galaxy A54 (P04),1,6
2026-02-26,Oradea,Samsung Galaxy A54 (P04),1,5
2026-02-28,Oradea,Samsung Galaxy A54 (P04),1,4
2026-03-01,Oradea,Samsung Galaxy A54 (P04),3,3
2026-03-14,Oradea,Samsung Galaxy A54 (P04),2,10
2026-02-18,Oradea,MacBook Air M2 (P05),1,18
2026-02-19,Oradea,MacBook Air M2 (P05),1,17
2026-03-14,Oradea,MacBook Air M2 (P05),0,16
2026-02-14,Oradea,MacBook Pro 14 M3 (P06),2,12
2026-02-15,Oradea,MacBook Pro 14 M3 (P06),1,10
2026-02-16,Oradea,MacBook Pro 14 M3 (P06),1,9
2026-02-22,Oradea,MacBook Pro 14 M3 (P06),1,8
2026-02-23,Oradea,MacBook Pro 14 M3 (P06),1,7
2026-02-24,Oradea,MacBook Pro 14 M3 (P06),1,6
2026-02-28,Oradea,MacBook Pro 14 M3 (P06),2,5
2026-03-02,Oradea,MacBook Pro 14 M3 (P06),1,3
2026-03-09,Oradea,MacBook Pro 14 M3 (P06),1,30
2026-03-14,Oradea,MacBook Pro 14 M3 (P06),2,29
2026-02-14,Oradea,Lenovo IdeaPad 3 (P07),2,31
2026-02-15,Oradea,Lenovo IdeaPad 3 (P07),2,29
2026-02-17,Oradea,Lenovo IdeaPad 3 (P07),1,27
2026-02-21,Oradea,Lenovo IdeaPad 3 (P07),4,26
2026-02-23,Oradea,Lenovo IdeaPad 3 (P07),1,22
2026-02-25,Oradea,Lenovo IdeaPad 3 (P07),2,21
2026-02-26,Oradea,Lenovo IdeaPad 3 (P07),2,19
2026-02-27,Oradea,Lenovo IdeaPad 3 (P07),1,17
2026-02-28,Oradea,Lenovo IdeaPad 3 (P07),3,16
2026-03-03,Oradea,Lenovo IdeaPad 3 (P07),1,13
2026-03-08,Oradea,Lenovo IdeaPad 3 (P07),1,12
2026-03-10,Oradea,Lenovo IdeaPad 3 (P07),2,11
2026-03-12,Oradea,Lenovo IdeaPad 3 (P07),1,9
2026-03-13,Oradea,Lenovo IdeaPad 3 (P07),1,8
2026-03-14,Oradea,Lenovo IdeaPad 3 (P07),0,7
2026-02-16,Oradea,ASUS ROG Strix G15 (P08),1,33
2026-02-17,Oradea,ASUS ROG Strix G15 (P08),1,32
2026-02-18,Oradea,ASUS ROG Strix G15 (P08),1,31
2026-02-19,Oradea,ASUS ROG Strix G15 (P08),1,30
2026-02-22,Oradea,ASUS ROG Strix G15 (P08),1,29
2026-02-24,Oradea,ASUS ROG Strix G15 (P08),2,28
2026-02-25,Oradea,ASUS ROG Strix G15 (P08),1,26
2026-03-04,Oradea,ASUS ROG Strix G15 (P08),1,25
2026-03-07,Oradea,ASUS ROG Strix G15 (P08),1,24
2026-03-08,Oradea,ASUS ROG Strix G15 (P08),1,23
2026-03-12,Oradea,ASUS ROG Strix G15 (P08),1,22
2026-03-14,Oradea,ASUS ROG Strix G15 (P08),0,21
2026-02-13,Oradea,iPad Air 5th Gen (P09),1,28
2026-02-14,Oradea,iPad Air 5th Gen (P09),1,27
2026-02-17,Oradea,iPad Air 5th Gen (P09),2,26
2026-02-20,Oradea,iPad Air 5th Gen (P09),1,24
2026-02-22,Oradea,iPad Air 5th Gen (P09),1,23
2026-02-24,Oradea,iPad Air 5th Gen (P09),1,22
2026-02-26,Oradea,iPad Air 5th Gen (P09),3,21
2026-02-28,Oradea,iPad Air 5th Gen (P09),3,18
2026-03-02,Oradea,iPad Air 5th Gen (P09),1,15
2026-03-07,Oradea,iPad Air 5th Gen (P09),1,14
2026-03-08,Oradea,iPad Air 5th Gen (P09),1,13
2026-03-09,Oradea,iPad Air 5th Gen (P09),1,12
2026-03-10,Oradea,iPad Air 5th Gen (P09),1,11
2026-03-11,Oradea,iPad Air 5th Gen (P09),3,10
2026-03-13,Oradea,iPad Air 5th Gen (P09),3,7
2026-03-14,Oradea,iPad Air 5th Gen (P09),0,4
2026-02-16,Oradea,Samsung Tab S9 (P10),1,36
2026-02-24,Oradea,Samsung Tab S9 (P10),1,35
2026-02-25,Oradea,Samsung Tab S9 (P10),1,34
2026-03-14,Oradea,Samsung Tab S9 (P10),1,33
2026-02-14,Oradea,Apple Watch Series 9 (P11),1,30
2026-02-15,Oradea,Apple Watch Series 9 (P11),1,29
2026-02-16,Oradea,Apple Watch Series 9 (P11),1,28
2026-02-17,Oradea,Apple Watch Series 9 (P11),1,27
2026-02-21,Oradea,Apple Watch Series 9 (P11),1,26
2026-02-22,Oradea,Apple Watch Series 9 (P11),1,25
2026-02-25,Oradea,Apple Watch Series 9 (P11),2,24
2026-03-07,Oradea,Apple Watch Series 9 (P11),1,22
2026-03-08,Oradea,Apple Watch Series 9 (P11),1,21
2026-03-13,Oradea,Apple Watch Series 9 (P11),1,20
2026-03-14,Oradea,Apple Watch Series 9 (P11),0,19
2026-02-13,Oradea,Samsung Galaxy Watch 6 (P12),2,38
2026-02-15,Oradea,Samsung Galaxy Watch 6 (P12),3,36
2026-02-16,Oradea,Samsung Galaxy Watch 6 (P12),3,33
2026-02-17,Oradea,Samsung Galaxy Watch 6 (P12),1,30
2026-02-19,Oradea,Samsung Galaxy Watch 6 (P12),1,29
2026-02-20,Oradea,Samsung Galaxy Watch 6 (P12),2,28
2026-02-21,Oradea,Samsung Galaxy Watch 6 (P12),2,26
2026-02-22,Oradea,Samsung Galaxy Watch 6 (P12),1,24
2026-02-23,Oradea,Samsung Galaxy Watch 6 (P12),4,23
2026-02-24,Oradea,Samsung Galaxy Watch 6 (P12),3,19
2026-02-25,Oradea,Samsung Galaxy Watch 6 (P12),4,16
2026-02-26,Oradea,Samsung Galaxy Watch 6 (P12),2,12
2026-02-27,Oradea,Samsung Galaxy Watch 6 (P12),1,10
2026-03-01,Oradea,Samsung Galaxy Watch 6 (P12),2,9
2026-03-02,Oradea,Samsung Galaxy Watch 6 (P12),2,7
2026-03-03,Oradea,Samsung Galaxy Watch 6 (P12),2,5
2026-03-05,Oradea,Samsung Galaxy Watch 6 (P12),2,3
2026-03-06,Oradea,Samsung Galaxy Watch 6 (P12),1,1
2026-03-14,Oradea,Samsung Galaxy Watch 6 (P12),0,0
2026-02-14,Oradea,Garmin Fenix 7 (P13),1,39
2026-02-17,Oradea,Garmin Fenix 7 (P13),3,38
2026-02-22,Oradea,Garmin Fenix 7 (P13),3,35
2026-02-26,Oradea,Garmin Fenix 7 (P13),1,32
2026-03-10,Oradea,Garmin Fenix 7 (P13),1,31
2026-03-11,Oradea,Garmin Fenix 7 (P13),1,30
2026-03-13,Oradea,Garmin Fenix 7 (P13),1,29
2026-03-14,Oradea,Garmin Fenix 7 (P13),1,28
2026-02-14,Oradea,AirPods Pro 2 (P14),1,36
2026-02-15,Oradea,AirPods Pro 2 (P14),1,35
2026-02-18,Oradea,AirPods Pro 2 (P14),1,34
2026-02-22,Oradea,AirPods Pro 2 (P14),1,33
2026-02-24,Oradea,AirPods Pro 2 (P14),1,32
2026-02-28,Oradea,AirPods Pro 2 (P14),1,31
2026-03-06,Oradea,AirPods Pro 2 (P14),1,30
2026-03-08,Oradea,AirPods Pro 2 (P14),1,29
2026-03-12,Oradea,AirPods Pro 2 (P14),1,28
2026-03-13,Oradea,AirPods Pro 2 (P14),1,27
2026-03-14,Oradea,AirPods Pro 2 (P14),0,26
2026-02-14,Oradea,Sony WH-1000XM5 (P15),1,34
2026-02-16,Oradea,Sony WH-1000XM5 (P15),1,33
2026-02-18,Oradea,Sony WH-1000XM5 (P15),3,32
2026-02-20,Oradea,Sony WH-1000XM5 (P15),1,29
2026-02-22,Oradea,Sony WH-1000XM5 (P15),1,28
2026-03-01,Oradea,Sony WH-1000XM5 (P15),2,27
2026-03-07,Oradea,Sony WH-1000XM5 (P15),2,25
2026-03-09,Oradea,Sony WH-1000XM5 (P15),1,23
2026-03-10,Oradea,Sony WH-1000XM5 (P15),1,22
2026-03-11,Oradea,Sony WH-1000XM5 (P15),3,21
2026-03-14,Oradea,Sony WH-1000XM5 (P15),1,18
2026-02-18,Oradea,Samsung 55-inch 4K TV (P16),1,15
2026-02-27,Oradea,Samsung 55-inch 4K TV (P16),1,14
2026-03-14,Oradea,Samsung 55-inch 4K TV (P16),0,13
2026-02-16,Oradea,LG OLED 65-inch TV (P17),1,16
2026-02-17,Oradea,LG OLED 65-inch TV (P17),1,15
2026-02-18,Oradea,LG OLED 65-inch TV (P17),1,14
2026-02-21,Oradea,LG OLED 65-inch TV (P17),1,13
2026-02-22,Oradea,LG OLED 65-inch TV (P17),1,12
2026-03-01,Oradea,LG OLED 65-inch TV (P17),1,11
2026-03-03,Oradea,LG OLED 65-inch TV (P17),1,10
2026-03-09,Oradea,LG OLED 65-inch TV (P17),1,9
2026-03-14,Oradea,LG OLED 65-inch TV (P17),1,8
2026-02-15,Oradea,PlayStation 5 (P18),1,32
2026-02-19,Oradea,PlayStation 5 (P18),1,31
2026-02-20,Oradea,PlayStation 5 (P18),2,30
2026-02-21,Oradea,PlayStation 5 (P18),1,28
2026-02-22,Oradea,PlayStation 5 (P18),1,27
2026-02-23,Oradea,PlayStation 5 (P18),1,26
2026-02-24,Oradea,PlayStation 5 (P18),1,25
2026-02-25,Oradea,PlayStation 5 (P18),1,24
2026-02-26,Oradea,PlayStation 5 (P18),1,23
2026-02-28,Oradea,PlayStation 5 (P18),2,22
2026-03-01,Oradea,PlayStation 5 (P18),3,20
2026-03-03,Oradea,PlayStation 5 (P18),1,17
2026-03-04,Oradea,PlayStation 5 (P18),1,16
2026-03-06,Oradea,PlayStation 5 (P18),1,15
2026-03-07,Oradea,PlayStation 5 (P18),1,14
2026-03-08,Oradea,PlayStation 5 (P18),1,13
2026-03-10,Oradea,PlayStation 5 (P18),2,12
2026-03-11,Oradea,PlayStation 5 (P18),1,10
2026-03-12,Oradea,PlayStation 5 (P18),1,9
2026-03-13,Oradea,PlayStation 5 (P18),1,8
2026-03-14,Oradea,PlayStation 5 (P18),1,7
2026-03-14,Oradea,Xbox Series X (P19),0,27
2026-03-14,Oradea,Nintendo Switch OLED (P20),0,15
